No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
41244,2014,9,15,11,3,3.0,4.0,,4.0,5.0,25.0,1019.0,26.0,NW,7.15,0.0,0.0
41245,2014,9,15,12,3,3.0,11.0,,3.0,-1.0,16.0,1019.0,26.0,NW,11.17,0.0,0.0
41246,2014,9,15,13,3,3.0,19.0,,6.0,0.0,16.0,1018.0,28.0,cv,1.79,0.0,0.0
41247,2014,9,15,14,3,3.0,9.0,,8.0,0.0,15.0,1017.0,29.0,NW,3.13,0.0,0.0
41248,2014,9,15,15,3,6.0,3.0,,6.0,-2.0,13.0,1016.0,28.0,NW,7.15,0.0,0.0
41249,2014,9,15,16,3,8.0,15.0,,11.0,-1.0,14.0,1016.0,29.0,NW,10.28,0.0,0.0
41250,2014,9,15,17,3,9.0,11.0,15.0,16.0,0.0,17.0,1016.0,27.0,SE,4.02,0.0,0.0
41251,2014,9,15,18,3,17.0,24.0,20.0,18.0,2.0,22.0,1015.0,25.0,SE,8.04,0.0,0.0
41252,2014,9,15,19,3,17.0,16.0,23.0,20.0,4.0,27.0,1016.0,24.0,SE,12.96,0.0,0.0
41253,2014,9,15,20,3,22.0,17.0,27.0,25.0,3.0,26.0,1016.0,23.0,SE,17.88,0.0,0.0
41254,2014,9,15,21,3,20.0,17.0,26.0,20.0,4.0,30.0,1017.0,22.0,SE,21.9,0.0,0.0
41255,2014,9,15,22,3,23.0,23.0,30.0,26.0,4.0,30.0,1017.0,22.0,SE,25.03,0.0,0.0
41256,2014,9,15,23,3,30.0,29.0,30.0,30.0,8.0,58.0,1017.0,16.0,cv,0.89,0.0,0.0
41257,2014,9,16,0,3,27.0,35.0,35.0,34.0,8.0,67.0,1017.0,14.0,SE,1.79,0.0,0.0
41258,2014,9,16,1,3,30.0,43.0,35.0,30.0,9.0,71.0,1018.0,14.0,cv,0.89,0.0,0.0
41259,2014,9,16,2,3,32.0,51.0,40.0,53.0,10.0,81.0,1018.0,13.0,NE,0.89,0.0,0.0
41260,2014,9,16,3,3,47.0,50.0,48.0,49.0,10.0,81.0,1018.0,13.0,cv,0.89,0.0,0.0
41261,2014,9,16,4,3,34.0,52.0,40.0,33.0,10.0,76.0,1018.0,14.0,NW,1.79,0.0,0.0
41262,2014,9,16,5,3,16.0,36.0,19.0,18.0,8.0,76.0,1018.0,12.0,NW,5.81,0.0,0.0
41263,2014,9,16,6,3,15.0,22.0,13.0,,9.0,81.0,1018.0,12.0,NW,8.94,0.0,0.0
41264,2014,9,16,7,3,10.0,19.0,11.0,15.0,9.0,67.0,1019.0,15.0,cv,0.89,0.0,0.0
41265,2014,9,16,8,3,12.0,23.0,18.0,20.0,8.0,51.0,1019.0,18.0,NW,4.02,0.0,0.0
41266,2014,9,16,9,3,14.0,20.0,22.0,25.0,7.0,45.0,1019.0,19.0,NE,1.79,0.0,0.0
41267,2014,9,16,10,3,13.0,24.0,18.0,19.0,8.0,45.0,1019.0,20.0,NE,3.58,0.0,0.0
41268,2014,9,16,11,3,22.0,27.0,21.0,22.0,8.0,45.0,1019.0,20.0,NE,5.37,0.0,0.0
41269,2014,9,16,12,3,26.0,35.0,29.0,30.0,10.0,52.0,1018.0,20.0,SE,1.79,0.0,0.0
41270,2014,9,16,13,3,37.0,44.0,37.0,45.0,10.0,49.0,1018.0,21.0,cv,0.89,0.0,0.0
41271,2014,9,16,14,3,48.0,62.0,53.0,69.0,12.0,56.0,1018.0,21.0,cv,1.78,0.0,0.0
41272,2014,9,16,15,3,59.0,77.0,73.0,90.0,11.0,52.0,1017.0,21.0,SE,0.89,0.0,0.0
41273,2014,9,16,16,3,73.0,97.0,83.0,98.0,13.0,64.0,1018.0,20.0,cv,0.89,0.0,0.0
41274,2014,9,16,17,3,68.0,106.0,84.0,93.0,13.0,64.0,1018.0,20.0,NE,0.89,0.0,0.0
41275,2014,9,16,18,3,67.0,74.0,67.0,64.0,13.0,68.0,1018.0,19.0,cv,0.89,0.0,0.0
41276,2014,9,16,19,3,75.0,59.0,63.0,,13.0,72.0,1018.0,18.0,SE,1.79,0.0,0.0
41277,2014,9,16,20,3,64.0,56.0,58.0,56.0,14.0,77.0,1018.0,18.0,SE,3.58,0.0,0.0
41278,2014,9,16,21,3,67.0,59.0,64.0,56.0,12.0,63.0,1019.0,19.0,SE,6.71,0.0,0.0
41279,2014,9,16,22,3,57.0,62.0,58.0,68.0,12.0,63.0,1019.0,19.0,SE,9.84,0.0,0.0
41280,2014,9,16,23,3,38.0,35.0,29.0,56.0,13.0,72.0,1019.0,18.0,SE,11.63,0.0,0.0
41281,2014,9,17,0,3,19.0,24.0,21.0,30.0,11.0,59.0,1019.0,19.0,SE,13.42,0.0,0.0
41282,2014,9,17,1,3,13.0,17.0,15.0,25.0,9.0,52.0,1019.0,19.0,SE,15.21,0.0,0.0
41283,2014,9,17,2,3,7.0,10.0,9.0,16.0,11.0,76.0,1020.0,15.0,cv,0.89,0.0,0.0
41284,2014,9,17,3,3,10.0,10.0,18.0,10.0,11.0,76.0,1019.0,15.0,NE,0.89,0.0,0.0
41285,2014,9,17,4,3,20.0,17.0,18.0,13.0,12.0,87.0,1019.0,14.0,cv,0.45,0.0,0.0
41286,2014,9,17,5,3,15.0,18.0,21.0,19.0,11.0,82.0,1019.0,14.0,SE,1.79,0.0,0.0
41287,2014,9,17,6,3,17.0,14.0,21.0,25.0,11.0,76.0,1020.0,15.0,SE,4.92,0.0,0.0
41288,2014,9,17,7,3,18.0,14.0,18.0,22.0,10.0,63.0,1021.0,17.0,SE,8.05,0.0,0.0
41289,2014,9,17,8,3,15.0,18.0,18.0,18.0,10.0,59.0,1021.0,18.0,cv,0.89,0.0,0.0
41290,2014,9,17,9,3,30.0,21.0,24.0,19.0,11.0,59.0,1021.0,19.0,cv,2.68,0.0,0.0
41291,2014,9,17,10,3,45.0,32.0,34.0,29.0,11.0,59.0,1021.0,19.0,NE,1.79,0.0,0.0
41292,2014,9,17,11,3,73.0,57.0,47.0,44.0,11.0,56.0,1022.0,20.0,cv,0.89,0.0,0.0
41293,2014,9,17,12,3,85.0,64.0,62.0,75.0,12.0,59.0,1021.0,20.0,cv,1.78,0.0,0.0
41294,2014,9,17,13,3,82.0,64.0,58.0,60.0,12.0,56.0,1021.0,21.0,cv,2.67,0.0,0.0
41295,2014,9,17,14,3,65.0,62.0,58.0,60.0,12.0,56.0,1020.0,21.0,cv,4.46,0.0,0.0
41296,2014,9,17,15,3,43.0,55.0,50.0,60.0,13.0,56.0,1020.0,22.0,SE,3.13,0.0,0.0
41297,2014,9,17,16,3,41.0,40.0,44.0,38.0,12.0,53.0,1019.0,22.0,SE,4.92,0.0,0.0
41298,2014,9,17,17,3,28.0,37.0,35.0,35.0,12.0,53.0,1019.0,22.0,SE,8.05,0.0,0.0
41299,2014,9,17,18,3,30.0,28.0,30.0,32.0,12.0,59.0,1020.0,20.0,SE,9.84,0.0,0.0
41300,2014,9,17,19,3,37.0,23.0,29.0,41.0,12.0,72.0,1020.0,17.0,SE,11.63,0.0,0.0
41301,2014,9,17,20,3,42.0,37.0,43.0,49.0,12.0,63.0,1021.0,19.0,SE,14.76,0.0,0.0
41302,2014,9,17,21,3,46.0,44.0,45.0,49.0,12.0,72.0,1021.0,17.0,cv,0.89,0.0,0.0
41303,2014,9,17,22,3,52.0,52.0,49.0,55.0,13.0,87.0,1021.0,15.0,SE,1.79,0.0,0.0
41304,2014,9,17,23,3,52.0,44.0,49.0,56.0,12.0,82.0,1021.0,15.0,cv,0.89,0.0,0.0
41305,2014,9,18,0,3,54.0,49.0,51.0,62.0,13.0,100.0,1021.0,13.0,NE,0.89,0.0,0.0
41306,2014,9,18,1,3,54.0,56.0,57.0,80.0,12.0,93.0,1021.0,13.0,NE,1.78,0.0,0.0
41307,2014,9,18,2,3,74.0,75.0,63.0,99.0,12.0,93.0,1021.0,13.0,cv,0.45,0.0,0.0
41308,2014,9,18,3,3,98.0,96.0,77.0,104.0,12.0,93.0,1021.0,13.0,cv,1.34,0.0,0.0
41309,2014,9,18,4,3,100.0,96.0,88.0,99.0,11.0,100.0,1021.0,11.0,NW,3.13,0.0,0.0
41310,2014,9,18,5,3,96.0,91.0,,97.0,11.0,93.0,1021.0,12.0,NW,7.15,0.0,0.0
41311,2014,9,18,6,3,99.0,100.0,,108.0,11.0,93.0,1021.0,12.0,NW,10.28,0.0,0.0
41312,2014,9,18,7,3,99.0,115.0,55.0,99.0,12.0,87.0,1021.0,14.0,NW,13.41,0.0,0.0
41313,2014,9,18,8,3,97.0,118.0,99.0,119.0,12.0,72.0,1022.0,17.0,NW,16.54,0.0,0.0
41314,2014,9,18,9,3,89.0,100.0,96.0,93.0,12.0,59.0,1022.0,20.0,NW,19.67,0.0,0.0
41315,2014,9,18,10,3,69.0,95.0,75.0,78.0,12.0,53.0,1022.0,22.0,NW,21.46,0.0,0.0
41316,2014,9,18,11,3,70.0,74.0,64.0,67.0,10.0,43.0,1021.0,23.0,cv,0.89,0.0,0.0
41317,2014,9,18,12,3,61.0,72.0,73.0,69.0,11.0,39.0,1020.0,26.0,NW,1.79,0.0,0.0
41318,2014,9,18,13,3,68.0,81.0,68.0,51.0,12.0,41.0,1019.0,26.0,cv,0.89,0.0,0.0
41319,2014,9,18,14,3,56.0,52.0,38.0,41.0,9.0,32.0,1018.0,27.0,SE,3.13,0.0,0.0
41320,2014,9,18,15,3,57.0,45.0,40.0,34.0,6.0,24.0,1017.0,28.0,SE,6.26,0.0,0.0
41321,2014,9,18,16,3,42.0,36.0,25.0,21.0,6.0,24.0,1017.0,28.0,SE,8.05,0.0,0.0
41322,2014,9,18,17,3,30.0,36.0,23.0,27.0,7.0,29.0,1016.0,26.0,SE,9.84,0.0,0.0
41323,2014,9,18,18,3,30.0,39.0,32.0,34.0,7.0,33.0,1016.0,24.0,SE,11.63,0.0,0.0
41324,2014,9,18,19,3,40.0,30.0,37.0,37.0,9.0,46.0,1016.0,21.0,SE,13.42,0.0,0.0
41325,2014,9,18,20,3,47.0,41.0,45.0,51.0,9.0,52.0,1017.0,19.0,SE,15.21,0.0,0.0
41326,2014,9,18,21,3,60.0,56.0,57.0,61.0,9.0,52.0,1017.0,19.0,SE,17.0,0.0,0.0
41327,2014,9,18,22,3,69.0,58.0,64.0,63.0,9.0,46.0,1017.0,21.0,SE,20.13,0.0,0.0
41328,2014,9,18,23,3,63.0,61.0,63.0,59.0,10.0,49.0,1017.0,21.0,SE,23.26,0.0,0.0
41329,2014,9,19,0,3,62.0,59.0,60.0,70.0,12.0,82.0,1016.0,15.0,SE,25.05,0.0,0.0
41330,2014,9,19,1,3,83.0,68.0,74.0,78.0,12.0,82.0,1016.0,15.0,SE,25.94,0.0,0.0
41331,2014,9,19,2,3,97.0,80.0,81.0,84.0,11.0,82.0,1015.0,14.0,NE,0.89,0.0,0.0
41332,2014,9,19,3,3,107.0,92.0,91.0,97.0,11.0,87.0,1015.0,13.0,cv,0.89,0.0,0.0
41333,2014,9,19,4,3,111.0,99.0,103.0,110.0,11.0,87.0,1014.0,13.0,NE,1.79,0.0,0.0
41334,2014,9,19,5,3,111.0,109.0,,106.0,10.0,87.0,1014.0,12.0,NE,2.68,0.0,0.0
41335,2014,9,19,6,3,105.0,104.0,60.0,92.0,11.0,87.0,1014.0,13.0,NE,3.57,0.0,0.0
41336,2014,9,19,7,3,75.0,120.0,100.0,110.0,11.0,82.0,1015.0,14.0,NE,4.46,0.0,0.0
41337,2014,9,19,8,3,97.0,140.0,122.0,121.0,13.0,82.0,1014.0,16.0,SE,1.79,0.0,0.0
41338,2014,9,19,9,3,118.0,205.0,137.0,136.0,15.0,82.0,1014.0,18.0,SE,3.58,0.0,0.0
41339,2014,9,19,10,3,152.0,155.0,151.0,150.0,15.0,72.0,1014.0,20.0,SE,5.37,0.0,0.0
41340,2014,9,19,11,3,134.0,132.0,131.0,118.0,15.0,68.0,1013.0,21.0,cv,1.79,0.0,0.0
41341,2014,9,19,12,3,111.0,117.0,101.0,91.0,14.0,53.0,1012.0,24.0,cv,4.92,0.0,0.0
41342,2014,9,19,13,3,96.0,94.0,92.0,86.0,14.0,53.0,1011.0,24.0,SE,3.13,0.0,0.0
41343,2014,9,19,14,3,80.0,79.0,78.0,67.0,14.0,53.0,1010.0,24.0,SE,6.26,0.0,0.0
41344,2014,9,19,15,3,65.0,70.0,59.0,60.0,14.0,50.0,1009.0,25.0,SE,10.28,0.0,0.0
41345,2014,9,19,16,3,60.0,57.0,50.0,53.0,15.0,57.0,1009.0,24.0,SE,14.3,0.0,0.0
41346,2014,9,19,17,3,58.0,60.0,49.0,53.0,14.0,53.0,1009.0,24.0,SE,16.09,0.0,0.0
41347,2014,9,19,18,3,60.0,64.0,48.0,,15.0,60.0,1010.0,23.0,NE,3.13,0.0,0.0
41348,2014,9,19,19,3,60.0,90.0,63.0,97.0,17.0,88.0,1010.0,19.0,SE,3.13,0.0,0.0
41349,2014,9,19,20,3,94.0,95.0,82.0,105.0,17.0,88.0,1010.0,19.0,NE,1.79,1.9,1.9
41350,2014,9,19,21,3,121.0,105.0,89.0,119.0,17.0,88.0,1011.0,19.0,cv,0.89,0.0,0.0
41351,2014,9,19,22,3,122.0,108.0,85.0,140.0,17.0,93.0,1011.0,18.0,cv,1.78,0.0,0.0
41352,2014,9,19,23,3,136.0,118.0,91.0,144.0,16.0,88.0,1010.0,18.0,NE,1.79,0.0,0.0
41353,2014,9,20,0,3,132.0,123.0,95.0,141.0,16.0,88.0,1010.0,18.0,cv,0.89,0.0,0.0
41354,2014,9,20,1,3,138.0,132.0,102.0,145.0,16.0,88.0,1010.0,18.0,NE,0.89,0.0,0.0
41355,2014,9,20,2,3,138.0,137.0,112.0,142.0,17.0,93.0,1010.0,18.0,cv,0.89,0.0,0.0
41356,2014,9,20,3,3,134.0,135.0,116.0,141.0,17.0,93.0,1009.0,18.0,cv,1.78,0.0,0.0
41357,2014,9,20,4,3,130.0,124.0,117.0,136.0,17.0,93.0,1009.0,18.0,cv,2.23,0.0,0.0
41358,2014,9,20,5,3,124.0,105.0,118.0,128.0,16.0,93.0,1009.0,17.0,cv,2.68,0.0,0.0
41359,2014,9,20,6,3,110.0,106.0,106.0,110.0,16.0,93.0,1010.0,17.0,NW,3.13,0.0,0.0
41360,2014,9,20,7,3,107.0,107.0,100.0,116.0,16.0,93.0,1010.0,17.0,cv,0.45,0.0,0.0
41361,2014,9,20,8,3,116.0,113.0,112.0,123.0,17.0,88.0,1011.0,19.0,NW,1.79,0.0,0.0
41362,2014,9,20,9,3,117.0,123.0,118.0,127.0,17.0,82.0,1011.0,20.0,NW,3.58,0.0,0.0
41363,2014,9,20,10,3,130.0,127.0,128.0,124.0,17.0,73.0,1011.0,22.0,cv,0.89,0.0,0.0
41364,2014,9,20,11,3,133.0,131.0,123.0,115.0,18.0,73.0,1011.0,23.0,cv,2.68,0.0,0.0
41365,2014,9,20,12,3,131.0,127.0,119.0,117.0,16.0,60.0,1010.0,24.0,cv,3.57,0.0,0.0
41366,2014,9,20,13,3,122.0,130.0,112.0,113.0,17.0,57.0,1010.0,26.0,cv,4.46,0.0,0.0
41367,2014,9,20,14,3,111.0,105.0,104.0,89.0,16.0,50.0,1009.0,27.0,SE,1.79,0.0,0.0
41368,2014,9,20,15,3,99.0,114.0,101.0,95.0,16.0,50.0,1008.0,27.0,cv,1.79,0.0,0.0
41369,2014,9,20,16,3,98.0,100.0,84.0,78.0,14.0,44.0,1008.0,27.0,cv,2.68,0.0,0.0
41370,2014,9,20,17,3,148.0,130.0,121.0,140.0,14.0,47.0,1008.0,26.0,SE,1.79,0.0,0.0
41371,2014,9,20,18,3,153.0,150.0,139.0,153.0,16.0,64.0,1009.0,23.0,cv,0.89,0.0,0.0
41372,2014,9,20,19,3,164.0,163.0,145.0,159.0,16.0,68.0,1010.0,22.0,SE,1.79,0.0,0.0
41373,2014,9,20,20,3,188.0,170.0,159.0,180.0,17.0,82.0,1011.0,20.0,cv,0.89,0.0,0.0
41374,2014,9,20,21,3,209.0,203.0,180.0,200.0,17.0,88.0,1012.0,19.0,SE,1.79,0.0,0.0
41375,2014,9,20,22,3,224.0,213.0,201.0,228.0,18.0,88.0,1012.0,20.0,SE,3.58,0.0,0.0
41376,2014,9,20,23,3,226.0,209.0,205.0,229.0,18.0,88.0,1013.0,20.0,SE,5.37,0.0,0.0
41377,2014,9,21,0,3,221.0,202.0,203.0,200.0,15.0,68.0,1014.0,21.0,SE,10.29,0.0,0.0
41378,2014,9,21,1,3,190.0,153.0,162.0,146.0,14.0,68.0,1014.0,20.0,SE,15.21,0.0,0.0
41379,2014,9,21,2,3,169.0,130.0,136.0,133.0,14.0,68.0,1015.0,20.0,SE,18.34,0.0,0.0
41380,2014,9,21,3,3,144.0,126.0,110.0,125.0,14.0,72.0,1015.0,19.0,cv,0.89,0.0,0.0
41381,2014,9,21,4,3,109.0,95.0,83.0,79.0,14.0,72.0,1016.0,19.0,cv,1.78,0.0,0.0
41382,2014,9,21,5,3,68.0,83.0,72.0,80.0,14.0,72.0,1016.0,19.0,cv,2.67,0.0,0.0
41383,2014,9,21,6,3,66.0,83.0,73.0,72.0,13.0,72.0,1017.0,18.0,SE,0.89,0.0,0.0
41384,2014,9,21,7,3,62.0,88.0,66.0,59.0,14.0,72.0,1017.0,19.0,cv,0.89,0.0,0.0
41385,2014,9,21,8,3,60.0,77.0,65.0,63.0,14.0,72.0,1018.0,19.0,SE,1.79,0.0,0.0
41386,2014,9,21,9,3,51.0,72.0,61.0,64.0,14.0,68.0,1018.0,20.0,cv,0.89,0.0,0.0
41387,2014,9,21,10,3,50.0,62.0,55.0,52.0,14.0,64.0,1019.0,21.0,cv,1.78,0.0,0.0
41388,2014,9,21,11,3,68.0,73.0,73.0,67.0,12.0,53.0,1018.0,22.0,SE,1.79,0.0,0.0
41389,2014,9,21,12,3,87.0,76.0,75.0,78.0,14.0,56.0,1018.0,23.0,SE,3.58,0.0,0.0
41390,2014,9,21,13,3,95.0,84.0,83.0,89.0,14.0,53.0,1017.0,24.0,SE,5.37,0.0,0.0
41391,2014,9,21,14,3,102.0,93.0,88.0,88.0,16.0,60.0,1017.0,24.0,SE,7.16,0.0,0.0
41392,2014,9,21,15,3,100.0,108.0,94.0,96.0,17.0,61.0,1016.0,25.0,SE,8.95,0.0,0.0
41393,2014,9,21,16,3,106.0,113.0,90.0,100.0,16.0,57.0,1016.0,25.0,SE,12.08,0.0,0.0
41394,2014,9,21,17,3,100.0,104.0,90.0,93.0,16.0,60.0,1016.0,24.0,SE,15.21,0.0,0.0
41395,2014,9,21,18,3,87.0,94.0,79.0,85.0,17.0,68.0,1016.0,23.0,SE,18.34,0.0,0.0
41396,2014,9,21,19,3,91.0,91.0,83.0,88.0,17.0,77.0,1017.0,21.0,SE,20.13,0.0,0.0
41397,2014,9,21,20,3,89.0,96.0,76.0,82.0,17.0,82.0,1018.0,20.0,SE,21.92,0.0,0.0
41398,2014,9,21,21,3,78.0,89.0,60.0,80.0,18.0,82.0,1018.0,21.0,SE,25.05,0.0,0.0
41399,2014,9,21,22,3,66.0,82.0,61.0,59.0,17.0,77.0,1018.0,21.0,SE,28.18,0.0,0.0
41400,2014,9,21,23,3,76.0,79.0,66.0,75.0,17.0,77.0,1019.0,21.0,SE,29.97,0.0,0.0
41401,2014,9,22,0,3,81.0,78.0,69.0,77.0,16.0,73.0,1019.0,21.0,SE,33.1,0.0,0.0
41402,2014,9,22,1,3,77.0,71.0,63.0,70.0,17.0,82.0,1019.0,20.0,cv,0.89,0.0,0.0
41403,2014,9,22,2,3,64.0,73.0,65.0,80.0,17.0,82.0,1019.0,20.0,cv,1.78,0.0,0.0
41404,2014,9,22,3,3,64.0,82.0,76.0,81.0,17.0,82.0,1019.0,20.0,SE,1.79,0.0,0.0
41405,2014,9,22,4,3,75.0,72.0,75.0,79.0,16.0,77.0,1019.0,20.0,SE,3.58,0.0,0.0
41406,2014,9,22,5,3,71.0,80.0,66.0,89.0,16.0,77.0,1018.0,20.0,SE,5.37,0.0,0.0
41407,2014,9,22,6,3,78.0,96.0,82.0,106.0,16.0,77.0,1019.0,20.0,cv,0.89,0.0,0.0
41408,2014,9,22,7,3,94.0,111.0,95.0,112.0,16.0,77.0,1019.0,20.0,cv,1.78,0.0,0.0
41409,2014,9,22,8,3,95.0,110.0,97.0,118.0,16.0,77.0,1019.0,20.0,cv,2.67,0.0,0.0
41410,2014,9,22,9,3,99.0,107.0,99.0,120.0,17.0,82.0,1020.0,20.0,SE,1.79,0.0,0.0
41411,2014,9,22,10,3,109.0,108.0,103.0,119.0,17.0,77.0,1020.0,21.0,NE,1.79,0.0,0.0
41412,2014,9,22,11,3,120.0,107.0,105.0,127.0,17.0,77.0,1019.0,21.0,NE,3.58,0.0,0.0
41413,2014,9,22,12,3,126.0,113.0,111.0,128.0,17.0,77.0,1019.0,21.0,NE,5.37,0.0,0.0
41414,2014,9,22,13,3,130.0,123.0,120.0,135.0,17.0,77.0,1018.0,21.0,NE,7.16,0.0,0.0
41415,2014,9,22,14,3,122.0,115.0,114.0,133.0,17.0,77.0,1017.0,21.0,NE,8.95,0.0,0.0
41416,2014,9,22,15,3,117.0,112.0,113.0,124.0,17.0,77.0,1017.0,21.0,NE,10.74,0.0,0.0
41417,2014,9,22,16,3,109.0,108.0,105.0,112.0,17.0,77.0,1016.0,21.0,NE,11.63,0.0,0.0
41418,2014,9,22,17,3,101.0,102.0,95.0,107.0,18.0,88.0,1017.0,20.0,NW,1.79,0.0,0.0
41419,2014,9,22,18,3,101.0,95.0,86.0,109.0,18.0,88.0,1017.0,20.0,NW,3.58,0.0,0.0
41420,2014,9,22,19,3,107.0,99.0,99.0,108.0,18.0,88.0,1018.0,20.0,NE,1.79,0.0,0.0
41421,2014,9,22,20,3,110.0,105.0,108.0,119.0,18.0,93.0,1018.0,19.0,NW,4.02,0.3,0.3
41422,2014,9,22,21,3,99.0,93.0,103.0,117.0,18.0,93.0,1018.0,19.0,NW,7.15,0.0,0.0
41423,2014,9,22,22,3,103.0,94.0,95.0,120.0,18.0,93.0,1018.0,19.0,NW,10.28,0.1,0.1
41424,2014,9,22,23,3,104.0,94.0,101.0,123.0,18.0,93.0,1018.0,19.0,cv,0.89,1.5,1.6
41425,2014,9,23,0,3,98.0,89.0,88.0,114.0,18.0,93.0,1018.0,19.0,NE,1.79,0.2,1.8
41426,2014,9,23,1,3,93.0,89.0,92.0,109.0,18.0,93.0,1018.0,19.0,NE,3.58,0.3,2.1
41427,2014,9,23,2,3,75.0,78.0,72.0,96.0,18.0,93.0,1018.0,19.0,NW,0.89,0.4,2.5
41428,2014,9,23,3,3,66.0,76.0,73.0,102.0,18.0,93.0,1017.0,19.0,NW,4.02,0.4,2.9
41429,2014,9,23,4,3,67.0,76.0,71.0,95.0,18.0,93.0,1017.0,19.0,NW,7.15,0.3,3.2
41430,2014,9,23,5,3,43.0,69.0,67.0,81.0,18.0,100.0,1017.0,18.0,NW,8.94,0.0,0.0
41431,2014,9,23,6,3,49.0,62.0,61.0,73.0,18.0,100.0,1018.0,18.0,NW,10.73,0.0,0.0
41432,2014,9,23,7,3,44.0,56.0,56.0,63.0,18.0,100.0,1018.0,18.0,NW,12.52,0.5,0.5
41433,2014,9,23,8,3,33.0,46.0,49.0,45.0,17.0,93.0,1018.0,18.0,NW,15.65,0.7,1.2
41434,2014,9,23,9,3,36.0,42.0,41.0,51.0,16.0,88.0,1019.0,18.0,NW,18.78,0.4,1.6
41435,2014,9,23,10,3,42.0,47.0,40.0,40.0,17.0,93.0,1019.0,18.0,NW,21.91,0.0,0.0
41436,2014,9,23,11,3,36.0,35.0,37.0,36.0,16.0,88.0,1018.0,18.0,NE,4.02,0.1,0.1
41437,2014,9,23,12,3,27.0,36.0,27.0,34.0,16.0,88.0,1018.0,18.0,NW,4.02,0.0,0.0
41438,2014,9,23,13,3,25.0,30.0,27.0,24.0,16.0,88.0,1018.0,18.0,NE,3.13,0.7,0.7
41439,2014,9,23,14,3,22.0,28.0,28.0,27.0,16.0,88.0,1017.0,18.0,cv,0.89,0.4,1.1
41440,2014,9,23,15,3,25.0,29.0,26.0,,17.0,93.0,1017.0,18.0,cv,1.78,0.5,1.6
41441,2014,9,23,16,3,28.0,32.0,31.0,38.0,17.0,93.0,1016.0,18.0,cv,2.23,1.3,2.9
41442,2014,9,23,17,3,33.0,37.0,32.0,42.0,17.0,93.0,1016.0,18.0,SE,1.79,0.8,3.7
41443,2014,9,23,18,3,45.0,43.0,36.0,,17.0,93.0,1016.0,18.0,cv,0.89,1.2,4.9
41444,2014,9,23,19,3,51.0,53.0,44.0,56.0,18.0,100.0,1016.0,18.0,cv,1.78,0.2,5.1
41445,2014,9,23,20,3,69.0,59.0,56.0,75.0,17.0,100.0,1016.0,17.0,SE,1.79,0.0,0.0
41446,2014,9,23,21,3,81.0,55.0,58.0,68.0,17.0,100.0,1017.0,17.0,SE,2.68,0.0,0.0
41447,2014,9,23,22,3,89.0,67.0,74.0,88.0,16.0,93.0,1016.0,17.0,SE,4.47,0.8,0.8
41448,2014,9,23,23,3,82.0,73.0,82.0,50.0,16.0,93.0,1017.0,17.0,NE,1.79,10.1,10.9
41449,2014,9,24,0,3,36.0,46.0,48.0,38.0,16.0,93.0,1017.0,17.0,cv,0.89,5.1,16.0
41450,2014,9,24,1,3,27.0,32.0,34.0,38.0,16.0,93.0,1017.0,17.0,NE,1.79,2.9,18.9
41451,2014,9,24,2,3,23.0,37.0,32.0,46.0,16.0,93.0,1017.0,17.0,NE,3.58,1.4,20.3
41452,2014,9,24,3,3,32.0,38.0,38.0,35.0,16.0,93.0,1016.0,17.0,NE,5.37,0.4,20.7
41453,2014,9,24,4,3,24.0,36.0,33.0,20.0,16.0,100.0,1016.0,16.0,NE,7.16,0.1,20.8
41454,2014,9,24,5,3,8.0,9.0,15.0,9.0,16.0,93.0,1016.0,17.0,NW,0.89,0.0,0.0
41455,2014,9,24,6,3,7.0,12.0,9.0,11.0,16.0,93.0,1016.0,17.0,cv,0.89,0.0,0.0
41456,2014,9,24,7,3,8.0,13.0,12.0,17.0,17.0,100.0,1017.0,17.0,NW,1.79,0.0,0.0
41457,2014,9,24,8,3,3.0,20.0,13.0,22.0,16.0,93.0,1017.0,17.0,NW,4.92,0.0,0.0
41458,2014,9,24,9,3,6.0,17.0,18.0,13.0,16.0,77.0,1018.0,20.0,NW,8.05,0.0,0.0
41459,2014,9,24,10,3,8.0,10.0,14.0,17.0,17.0,73.0,1018.0,22.0,NE,1.79,0.0,0.0
41460,2014,9,24,11,3,3.0,12.0,15.0,14.0,16.0,68.0,1017.0,22.0,SE,1.79,0.0,0.0
41461,2014,9,24,12,3,8.0,,15.0,16.0,15.0,57.0,1016.0,24.0,cv,1.79,0.0,0.0
41462,2014,9,24,13,3,12.0,9.0,13.0,14.0,14.0,53.0,1016.0,24.0,cv,2.68,0.0,0.0
41463,2014,9,24,14,3,9.0,17.0,10.0,11.0,14.0,50.0,1015.0,25.0,cv,3.57,0.0,0.0
41464,2014,9,24,15,3,14.0,18.0,9.0,10.0,14.0,50.0,1014.0,25.0,SE,1.79,0.0,0.0
41465,2014,9,24,16,3,14.0,25.0,10.0,10.0,13.0,44.0,1014.0,26.0,cv,1.79,0.0,0.0
41466,2014,9,24,17,3,25.0,37.0,27.0,31.0,15.0,57.0,1014.0,24.0,SE,4.02,0.0,0.0
41467,2014,9,24,18,3,42.0,42.0,42.0,39.0,15.0,64.0,1015.0,22.0,SE,8.04,0.0,0.0
41468,2014,9,24,19,3,58.0,47.0,47.0,56.0,16.0,73.0,1015.0,21.0,SE,11.17,0.0,0.0
